"StichtagDatJahr","StatZoneSort","StatZoneLang","QuarSort","QuarLang","KreisSort","HerkunftSort","KonOGDSort","KonOGDKurz","AnzBestWir"
1993,4203,"Wengi",42,"Langstrasse",4,1,2,"RK",606
1993,4203,"Wengi",42,"Langstrasse",4,1,4,"andere Konf.",469
1993,4203,"Wengi",42,"Langstrasse",4,2,1,"EV-REF",36
1993,4203,"Wengi",42,"Langstrasse",4,2,2,"RK",752
1993,4203,"Wengi",42,"Langstrasse",4,2,4,"andere Konf.",691
1993,4204,"Bezirksgebäude",42,"Langstrasse",4,1,1,"EV-REF",106
1993,4204,"Bezirksgebäude",42,"Langstrasse",4,1,2,"RK",92
1993,4204,"Bezirksgebäude",42,"Langstrasse",4,1,4,"andere Konf.",59
1993,4204,"Bezirksgebäude",42,"Langstrasse",4,2,1,"EV-REF",6
1993,4204,"Bezirksgebäude",42,"Langstrasse",4,2,2,"RK",48
1993,4204,"Bezirksgebäude",42,"Langstrasse",4,2,4,"andere Konf.",48
1993,4205,"Volkshaus",42,"Langstrasse",4,1,1,"EV-REF",466
1993,4205,"Volkshaus",42,"Langstrasse",4,1,2,"RK",421
1993,4205,"Volkshaus",42,"Langstrasse",4,1,4,"andere Konf.",283
1993,4205,"Volkshaus",42,"Langstrasse",4,2,1,"EV-REF",36
1993,4205,"Volkshaus",42,"Langstrasse",4,2,2,"RK",450
1993,4205,"Volkshaus",42,"Langstrasse",4,2,4,"andere Konf.",659
1993,4206,"Kaserne",42,"Langstrasse",4,1,1,"EV-REF",337
1993,4206,"Kaserne",42,"Langstrasse",4,1,2,"RK",341
1993,4206,"Kaserne",42,"Langstrasse",4,1,4,"andere Konf.",193
1993,4206,"Kaserne",42,"Langstrasse",4,2,1,"EV-REF",30
1993,4206,"Kaserne",42,"Langstrasse",4,2,2,"RK",545
1993,4206,"Kaserne",42,"Langstrasse",4,2,4,"andere Konf.",491
1993,4401,"Schlachthof",44,"Hard",4,1,1,"EV-REF",453
1993,4401,"Schlachthof",44,"Hard",4,1,2,"RK",450
1993,4401,"Schlachthof",44,"Hard",4,1,4,"andere Konf.",195
1993,4401,"Schlachthof",44,"Hard",4,2,1,"EV-REF",19
1993,4401,"Schlachthof",44,"Hard",4,2,2,"RK",621
1993,4401,"Schlachthof",44,"Hard",4,2,4,"andere Konf.",436
1993,4402,"Hardau",44,"Hard",4,1,1,"EV-REF",959
1993,4402,"Hardau",44,"Hard",4,1,2,"RK",770
1993,4402,"Hardau",44,"Hard",4,1,4,"andere Konf.",336
1993,4402,"Hardau",44,"Hard",4,2,1,"EV-REF",21
1993,4402,"Hardau",44,"Hard",4,2,2,"RK",508
1993,4402,"Hardau",44,"Hard",4,2,4,"andere Konf.",361
1993,4403,"Bullingerhof",44,"Hard",4,1,1,"EV-REF",603
1993,4403,"Bullingerhof",44,"Hard",4,1,2,"RK",580
1993,4403,"Bullingerhof",44,"Hard",4,1,4,"andere Konf.",333
1993,4403,"Bullingerhof",44,"Hard",4,2,1,"EV-REF",38
1993,4403,"Bullingerhof",44,"Hard",4,2,2,"RK",885
1993,4403,"Bullingerhof",44,"Hard",4,2,4,"andere Konf.",714
1993,4404,"Lochergut",44,"Hard",4,1,1,"EV-REF",545
1993,4404,"Lochergut",44,"Hard",4,1,2,"RK",471
1993,4404,"Lochergut",44,"Hard",4,1,4,"andere Konf.",222
1993,4404,"Lochergut",44,"Hard",4,2,1,"EV-REF",21
1993,4404,"Lochergut",44,"Hard",4,2,2,"RK",529
1993,4404,"Lochergut",44,"Hard",4,2,4,"andere Konf.",230
1993,4405,"Güterbahnhof",44,"Hard",4,1,1,"EV-REF",597
1993,4405,"Güterbahnhof",44,"Hard",4,1,2,"RK",509
1993,4405,"Güterbahnhof",44,"Hard",4,1,4,"andere Konf.",331
1993,4405,"Güterbahnhof",44,"Hard",4,2,1,"EV-REF",26
1993,4405,"Güterbahnhof",44,"Hard",4,2,2,"RK",571
1993,4405,"Güterbahnhof",44,"Hard",4,2,4,"andere Konf.",413
1993,5101,"Josefswiese",51,"Gewerbeschule",5,1,1,"EV-REF",526
1993,5101,"Josefswiese",51,"Gewerbeschule",5,1,2,"RK",509
1993,5101,"Josefswiese",51,"Gewerbeschule",5,1,4,"andere Konf.",259
1993,5101,"Josefswiese",51,"Gewerbeschule",5,2,1,"EV-REF",15
1993,5101,"Josefswiese",51,"Gewerbeschule",5,2,2,"RK",502
1993,5101,"Josefswiese",51,"Gewerbeschule",5,2,4,"andere Konf.",448
1993,5102,"Quellenstrasse",51,"Gewerbeschule",5,1,1,"EV-REF",691
1993,5102,"Quellenstrasse",51,"Gewerbeschule",5,1,2,"RK",651
1993,5102,"Quellenstrasse",51,"Gewerbeschule",5,1,4,"andere Konf.",489
1993,5102,"Quellenstrasse",51,"Gewerbeschule",5,2,1,"EV-REF",36
1993,5102,"Quellenstrasse",51,"Gewerbeschule",5,2,2,"RK",1132
1993,5102,"Quellenstrasse",51,"Gewerbeschule",5,2,4,"andere Konf.",1087
1993,5103,"Kornhaus",51,"Gewerbeschule",5,1,1,"EV-REF",199
1993,5103,"Kornhaus",51,"Gewerbeschule",5,1,2,"RK",162
1993,5103,"Kornhaus",51,"Gewerbeschule",5,1,4,"andere Konf.",121
1993,5103,"Kornhaus",51,"Gewerbeschule",5,2,1,"EV-REF",9
1993,5103,"Kornhaus",51,"Gewerbeschule",5,2,2,"RK",144
1993,5103,"Kornhaus",51,"Gewerbeschule",5,2,4,"andere Konf.",86
1993,5104,"Berufsschulen",51,"Gewerbeschule",5,1,1,"EV-REF",60
1993,5104,"Berufsschulen",51,"Gewerbeschule",5,1,2,"RK",55
1993,5104,"Berufsschulen",51,"Gewerbeschule",5,1,4,"andere Konf.",39
1993,5104,"Berufsschulen",51,"Gewerbeschule",5,2,1,"EV-REF",2
1993,5104,"Berufsschulen",51,"Gewerbeschule",5,2,2,"RK",35
1993,5104,"Berufsschulen",51,"Gewerbeschule",5,2,4,"andere Konf.",46
1993,5105,"Ackerstrasse",51,"Gewerbeschule",5,1,1,"EV-REF",317
1993,5105,"Ackerstrasse",51,"Gewerbeschule",5,1,2,"RK",259
1993,5105,"Ackerstrasse",51,"Gewerbeschule",5,1,4,"andere Konf.",233
1993,5105,"Ackerstrasse",51,"Gewerbeschule",5,2,1,"EV-REF",26
1993,5105,"Ackerstrasse",51,"Gewerbeschule",5,2,2,"RK",305
1993,5105,"Ackerstrasse",51,"Gewerbeschule",5,2,4,"andere Konf.",548
1993,5106,"Konradstrasse",51,"Gewerbeschule",5,1,1,"EV-REF",157
1993,5106,"Konradstrasse",51,"Gewerbeschule",5,1,2,"RK",166
1993,5106,"Konradstrasse",51,"Gewerbeschule",5,1,4,"andere Konf.",124
1993,5106,"Konradstrasse",51,"Gewerbeschule",5,2,1,"EV-REF",23
1993,5106,"Konradstrasse",51,"Gewerbeschule",5,2,2,"RK",207
1993,5106,"Konradstrasse",51,"Gewerbeschule",5,2,4,"andere Konf.",280
1993,5201,"Hardturm",52,"Escher Wyss",5,1,1,"EV-REF",155
1993,5201,"Hardturm",52,"Escher Wyss",5,1,2,"RK",132
1993,5201,"Hardturm",52,"Escher Wyss",5,1,4,"andere Konf.",103
1993,5201,"Hardturm",52,"Escher Wyss",5,2,1,"EV-REF",4
1993,5201,"Hardturm",52,"Escher Wyss",5,2,2,"RK",72
1993,5201,"Hardturm",52,"Escher Wyss",5,2,4,"andere Konf.",21
1993,5202,"Technopark",52,"Escher Wyss",5,1,1,"EV-REF",56
1993,5202,"Technopark",52,"Escher Wyss",5,1,2,"RK",43
1993,5202,"Technopark",52,"Escher Wyss",5,1,4,"andere Konf.",35
1993,5202,"Technopark",52,"Escher Wyss",5,2,1,"EV-REF",3
1993,5202,"Technopark",52,"Escher Wyss",5,2,2,"RK",89
1993,5202,"Technopark",52,"Escher Wyss",5,2,4,"andere Konf.",124
1993,5203,"Neue Hard",52,"Escher Wyss",5,1,1,"EV-REF",126
1993,5203,"Neue Hard",52,"Escher Wyss",5,1,2,"RK",65
1993,5203,"Neue Hard",52,"Escher Wyss",5,1,4,"andere Konf.",52
1993,5203,"Neue Hard",52,"Escher Wyss",5,2,1,"EV-REF",3
1993,5203,"Neue Hard",52,"Escher Wyss",5,2,2,"RK",211
1993,5203,"Neue Hard",52,"Escher Wyss",5,2,4,"andere Konf.",164
1993,5204,"KV-Business School",52,"Escher Wyss",5,1,1,"EV-REF",35
1993,5204,"KV-Business School",52,"Escher Wyss",5,1,2,"RK",22
1993,5204,"KV-Business School",52,"Escher Wyss",5,1,4,"andere Konf.",9
1993,5204,"KV-Business School",52,"Escher Wyss",5,2,1,"EV-REF",2
1993,5204,"KV-Business School",52,"Escher Wyss",5,2,2,"RK",17
1993,5204,"KV-Business School",52,"Escher Wyss",5,2,4,"andere Konf.",4
1993,6101,"Nordheim",61,"Unterstrass",6,1,1,"EV-REF",186
1993,6101,"Nordheim",61,"Unterstrass",6,1,2,"RK",129
1993,6101,"Nordheim",61,"Unterstrass",6,1,4,"andere Konf.",56
1993,6101,"Nordheim",61,"Unterstrass",6,2,1,"EV-REF",3
1993,6101,"Nordheim",61,"Unterstrass",6,2,2,"RK",24
1993,6101,"Nordheim",61,"Unterstrass",6,2,4,"andere Konf.",7
1993,6102,"Kiefernweg",61,"Unterstrass",6,1,1,"EV-REF",610
1993,6102,"Kiefernweg",61,"Unterstrass",6,1,2,"RK",397
1993,6102,"Kiefernweg",61,"Unterstrass",6,1,4,"andere Konf.",307
1993,6102,"Kiefernweg",61,"Unterstrass",6,2,1,"EV-REF",16
1993,6102,"Kiefernweg",61,"Unterstrass",6,2,2,"RK",239
1993,6102,"Kiefernweg",61,"Unterstrass",6,2,4,"andere Konf.",188
1993,6103,"Allenmoos",61,"Unterstrass",6,1,1,"EV-REF",264
1993,6103,"Allenmoos",61,"Unterstrass",6,1,2,"RK",192
1993,6103,"Allenmoos",61,"Unterstrass",6,1,4,"andere Konf.",103
1993,6103,"Allenmoos",61,"Unterstrass",6,2,1,"EV-REF",11
1993,6103,"Allenmoos",61,"Unterstrass",6,2,2,"RK",109
1993,6103,"Allenmoos",61,"Unterstrass",6,2,4,"andere Konf.",71
1993,6104,"Radio-Studio",61,"Unterstrass",6,1,1,"EV-REF",365
1993,6104,"Radio-Studio",61,"Unterstrass",6,1,2,"RK",258
1993,6104,"Radio-Studio",61,"Unterstrass",6,1,4,"andere Konf.",113
1993,6104,"Radio-Studio",61,"Unterstrass",6,2,1,"EV-REF",9
1993,6104,"Radio-Studio",61,"Unterstrass",6,2,2,"RK",142
1993,6104,"Radio-Studio",61,"Unterstrass",6,2,4,"andere Konf.",110
1993,6105,"Steinkluppe",61,"Unterstrass",6,1,1,"EV-REF",630
1993,6105,"Steinkluppe",61,"Unterstrass",6,1,2,"RK",528
1993,6105,"Steinkluppe",61,"Unterstrass",6,1,4,"andere Konf.",248
1993,6105,"Steinkluppe",61,"Unterstrass",6,2,1,"EV-REF",31
1993,6105,"Steinkluppe",61,"Unterstrass",6,2,2,"RK",216
1993,6105,"Steinkluppe",61,"Unterstrass",6,2,4,"andere Konf.",141
1993,6106,"Seminarstrasse",61,"Unterstrass",6,1,1,"EV-REF",725
1993,6106,"Seminarstrasse",61,"Unterstrass",6,1,2,"RK",417
1993,6106,"Seminarstrasse",61,"Unterstrass",6,1,4,"andere Konf.",227
1993,6106,"Seminarstrasse",61,"Unterstrass",6,2,1,"EV-REF",12
1993,6106,"Seminarstrasse",61,"Unterstrass",6,2,2,"RK",79
1993,6106,"Seminarstrasse",61,"Unterstrass",6,2,4,"andere Konf.",78
1993,6107,"Guggach",61,"Unterstrass",6,1,1,"EV-REF",970
1993,6107,"Guggach",61,"Unterstrass",6,1,2,"RK",694
1993,6107,"Guggach",61,"Unterstrass",6,1,4,"andere Konf.",312
1993,6107,"Guggach",61,"Unterstrass",6,2,1,"EV-REF",40
1993,6107,"Guggach",61,"Unterstrass",6,2,2,"RK",200
1993,6107,"Guggach",61,"Unterstrass",6,2,4,"andere Konf.",162
1993,6108,"Scheuchzerstrasse",61,"Unterstrass",6,1,1,"EV-REF",1115
1993,6108,"Scheuchzerstrasse",61,"Unterstrass",6,1,2,"RK",669
1993,6108,"Scheuchzerstrasse",61,"Unterstrass",6,1,4,"andere Konf.",473
1993,6108,"Scheuchzerstrasse",61,"Unterstrass",6,2,1,"EV-REF",44
1993,6108,"Scheuchzerstrasse",61,"Unterstrass",6,2,2,"RK",247
1993,6108,"Scheuchzerstrasse",61,"Unterstrass",6,2,4,"andere Konf.",237
1993,6109,"Irchel",61,"Unterstrass",6,1,1,"EV-REF",657
1993,6109,"Irchel",61,"Unterstrass",6,1,2,"RK",407
1993,6109,"Irchel",61,"Unterstrass",6,1,4,"andere Konf.",398
1993,6109,"Irchel",61,"Unterstrass",6,2,1,"EV-REF",34
1993,6109,"Irchel",61,"Unterstrass",6,2,2,"RK",124
1993,6109,"Irchel",61,"Unterstrass",6,2,4,"andere Konf.",105
1993,6110,"Weinbergstrasse",61,"Unterstrass",6,1,1,"EV-REF",443
1993,6110,"Weinbergstrasse",61,"Unterstrass",6,1,2,"RK",316
1993,6110,"Weinbergstrasse",61,"Unterstrass",6,1,4,"andere Konf.",276
1993,6110,"Weinbergstrasse",61,"Unterstrass",6,2,1,"EV-REF",30
1993,6110,"Weinbergstrasse",61,"Unterstrass",6,2,2,"RK",131
1993,6110,"Weinbergstrasse",61,"Unterstrass",6,2,4,"andere Konf.",162
1993,6111,"Krone",61,"Unterstrass",6,1,1,"EV-REF",635
1993,6111,"Krone",61,"Unterstrass",6,1,2,"RK",515
1993,6111,"Krone",61,"Unterstrass",6,1,4,"andere Konf.",422
1993,6111,"Krone",61,"Unterstrass",6,2,1,"EV-REF",49
1993,6111,"Krone",61,"Unterstrass",6,2,2,"RK",295
1993,6111,"Krone",61,"Unterstrass",6,2,4,"andere Konf.",254
1993,6112,"Drahtschmidli",61,"Unterstrass",6,1,1,"EV-REF",347
1993,6112,"Drahtschmidli",61,"Unterstrass",6,1,2,"RK",292
1993,6112,"Drahtschmidli",61,"Unterstrass",6,1,4,"andere Konf.",187
1993,6112,"Drahtschmidli",61,"Unterstrass",6,2,1,"EV-REF",18
1993,6112,"Drahtschmidli",61,"Unterstrass",6,2,2,"RK",118
1993,6112,"Drahtschmidli",61,"Unterstrass",6,2,4,"andere Konf.",145
1993,6113,"Beckenhof",61,"Unterstrass",6,1,1,"EV-REF",429
1993,6113,"Beckenhof",61,"Unterstrass",6,1,2,"RK",462
1993,6113,"Beckenhof",61,"Unterstrass",6,1,4,"andere Konf.",275
1993,6113,"Beckenhof",61,"Unterstrass",6,2,1,"EV-REF",45
1993,6113,"Beckenhof",61,"Unterstrass",6,2,2,"RK",182
1993,6113,"Beckenhof",61,"Unterstrass",6,2,4,"andere Konf.",268
1993,6301,"Strickhof",63,"Oberstrass",6,1,1,"EV-REF",140
1993,6301,"Strickhof",63,"Oberstrass",6,1,2,"RK",80
1993,6301,"Strickhof",63,"Oberstrass",6,1,4,"andere Konf.",40
1993,6301,"Strickhof",63,"Oberstrass",6,2,1,"EV-REF",8
1993,6301,"Strickhof",63,"Oberstrass",6,2,2,"RK",7
1993,6301,"Strickhof",63,"Oberstrass",6,2,4,"andere Konf.",24
1993,6302,"Letzistrasse",63,"Oberstrass",6,1,1,"EV-REF",774
1993,6302,"Letzistrasse",63,"Oberstrass",6,1,2,"RK",489
1993,6302,"Letzistrasse",63,"Oberstrass",6,1,4,"andere Konf.",247
1993,6302,"Letzistrasse",63,"Oberstrass",6,2,1,"EV-REF",33
1993,6302,"Letzistrasse",63,"Oberstrass",6,2,2,"RK",101
1993,6302,"Letzistrasse",63,"Oberstrass",6,2,4,"andere Konf.",119
1993,6303,"Riedtli",63,"Oberstrass",6,1,1,"EV-REF",584
1993,6303,"Riedtli",63,"Oberstrass",6,1,2,"RK",426
1993,6303,"Riedtli",63,"Oberstrass",6,1,4,"andere Konf.",342
1993,6303,"Riedtli",63,"Oberstrass",6,2,1,"EV-REF",35
1993,6303,"Riedtli",63,"Oberstrass",6,2,2,"RK",112
1993,6303,"Riedtli",63,"Oberstrass",6,2,4,"andere Konf.",131
1993,6304,"Culmannstrasse",63,"Oberstrass",6,1,1,"EV-REF",717
1993,6304,"Culmannstrasse",63,"Oberstrass",6,1,2,"RK",639
1993,6304,"Culmannstrasse",63,"Oberstrass",6,1,4,"andere Konf.",411
1993,6304,"Culmannstrasse",63,"Oberstrass",6,2,1,"EV-REF",74
1993,6304,"Culmannstrasse",63,"Oberstrass",6,2,2,"RK",282
1993,6304,"Culmannstrasse",63,"Oberstrass",6,2,4,"andere Konf.",315
1993,6305,"Bolleystrasse",63,"Oberstrass",6,1,1,"EV-REF",413
1993,6305,"Bolleystrasse",63,"Oberstrass",6,1,2,"RK",300
1993,6305,"Bolleystrasse",63,"Oberstrass",6,1,4,"andere Konf.",219
1993,6305,"Bolleystrasse",63,"Oberstrass",6,2,1,"EV-REF",72
1993,6305,"Bolleystrasse",63,"Oberstrass",6,2,2,"RK",290
1993,6305,"Bolleystrasse",63,"Oberstrass",6,2,4,"andere Konf.",201
1993,6306,"Rigiviertel",63,"Oberstrass",6,1,1,"EV-REF",708
1993,6306,"Rigiviertel",63,"Oberstrass",6,1,2,"RK",424
1993,6306,"Rigiviertel",63,"Oberstrass",6,1,4,"andere Konf.",378
1993,6306,"Rigiviertel",63,"Oberstrass",6,2,1,"EV-REF",44
1993,6306,"Rigiviertel",63,"Oberstrass",6,2,2,"RK",153
1993,6306,"Rigiviertel",63,"Oberstrass",6,2,4,"andere Konf.",135
1993,6307,"Rigiblick",63,"Oberstrass",6,1,1,"EV-REF",249
1993,6307,"Rigiblick",63,"Oberstrass",6,1,2,"RK",118
1993,6307,"Rigiblick",63,"Oberstrass",6,1,4,"andere Konf.",129
1993,6307,"Rigiblick",63,"Oberstrass",6,2,1,"EV-REF",26
1993,6307,"Rigiblick",63,"Oberstrass",6,2,2,"RK",49
1993,6307,"Rigiblick",63,"Oberstrass",6,2,4,"andere Konf.",116
1993,7101,"Susenberg",71,"Fluntern",7,1,1,"EV-REF",582
1993,7101,"Susenberg",71,"Fluntern",7,1,2,"RK",310
1993,7101,"Susenberg",71,"Fluntern",7,1,4,"andere Konf.",276
1993,7101,"Susenberg",71,"Fluntern",7,2,1,"EV-REF",65
1993,7101,"Susenberg",71,"Fluntern",7,2,2,"RK",80
1993,7101,"Susenberg",71,"Fluntern",7,2,4,"andere Konf.",112
1993,7102,"Keltenstrasse",71,"Fluntern",7,1,1,"EV-REF",355
1993,7102,"Keltenstrasse",71,"Fluntern",7,1,2,"RK",226
1993,7102,"Keltenstrasse",71,"Fluntern",7,1,4,"andere Konf.",174
1993,7102,"Keltenstrasse",71,"Fluntern",7,2,1,"EV-REF",19
1993,7102,"Keltenstrasse",71,"Fluntern",7,2,2,"RK",47
1993,7102,"Keltenstrasse",71,"Fluntern",7,2,4,"andere Konf.",77
1993,7103,"Toblerstrasse",71,"Fluntern",7,1,1,"EV-REF",712
1993,7103,"Toblerstrasse",71,"Fluntern",7,1,2,"RK",384
1993,7103,"Toblerstrasse",71,"Fluntern",7,1,4,"andere Konf.",435
1993,7103,"Toblerstrasse",71,"Fluntern",7,2,1,"EV-REF",41
1993,7103,"Toblerstrasse",71,"Fluntern",7,2,2,"RK",122
1993,7103,"Toblerstrasse",71,"Fluntern",7,2,4,"andere Konf.",182
1993,7104,"Hochstrasse",71,"Fluntern",7,1,1,"EV-REF",545
1993,7104,"Hochstrasse",71,"Fluntern",7,1,2,"RK",286
1993,7104,"Hochstrasse",71,"Fluntern",7,1,4,"andere Konf.",232
1993,7104,"Hochstrasse",71,"Fluntern",7,2,1,"EV-REF",40
1993,7104,"Hochstrasse",71,"Fluntern",7,2,2,"RK",70
1993,7104,"Hochstrasse",71,"Fluntern",7,2,4,"andere Konf.",77
1993,7105,"Platte",71,"Fluntern",7,1,1,"EV-REF",577
1993,7105,"Platte",71,"Fluntern",7,1,2,"RK",332
1993,7105,"Platte",71,"Fluntern",7,1,4,"andere Konf.",250
1993,7105,"Platte",71,"Fluntern",7,2,1,"EV-REF",55
1993,7105,"Platte",71,"Fluntern",7,2,2,"RK",123
1993,7105,"Platte",71,"Fluntern",7,2,4,"andere Konf.",166
1993,7106,"Zoo",71,"Fluntern",7,1,1,"EV-REF",105
1993,7106,"Zoo",71,"Fluntern",7,1,2,"RK",40
1993,7106,"Zoo",71,"Fluntern",7,1,4,"andere Konf.",58
1993,7106,"Zoo",71,"Fluntern",7,2,1,"EV-REF",2
1993,7106,"Zoo",71,"Fluntern",7,2,2,"RK",9
1993,7106,"Zoo",71,"Fluntern",7,2,4,"andere Konf.",22
1993,7201,"Dolder",72,"Hottingen",7,1,1,"EV-REF",71
1993,7201,"Dolder",72,"Hottingen",7,1,2,"RK",57
1993,7201,"Dolder",72,"Hottingen",7,1,4,"andere Konf.",18
1993,7201,"Dolder",72,"Hottingen",7,2,1,"EV-REF",5
1993,7201,"Dolder",72,"Hottingen",7,2,2,"RK",80
1993,7201,"Dolder",72,"Hottingen",7,2,4,"andere Konf.",59
1993,7202,"Sonnenberg",72,"Hottingen",7,1,1,"EV-REF",261
1993,7202,"Sonnenberg",72,"Hottingen",7,1,2,"RK",129
1993,7202,"Sonnenberg",72,"Hottingen",7,1,4,"andere Konf.",138
1993,7202,"Sonnenberg",72,"Hottingen",7,2,1,"EV-REF",23
1993,7202,"Sonnenberg",72,"Hottingen",7,2,2,"RK",50
1993,7202,"Sonnenberg",72,"Hottingen",7,2,4,"andere Konf.",77
1993,7203,"Doldertal",72,"Hottingen",7,1,1,"EV-REF",370
1993,7203,"Doldertal",72,"Hottingen",7,1,2,"RK",205
1993,7203,"Doldertal",72,"Hottingen",7,1,4,"andere Konf.",190
1993,7203,"Doldertal",72,"Hottingen",7,2,1,"EV-REF",30
1993,7203,"Doldertal",72,"Hottingen",7,2,2,"RK",99
1993,7203,"Doldertal",72,"Hottingen",7,2,4,"andere Konf.",124
1993,7204,"Kantonsschule",72,"Hottingen",7,1,1,"EV-REF",878
1993,7204,"Kantonsschule",72,"Hottingen",7,1,2,"RK",544
1993,7204,"Kantonsschule",72,"Hottingen",7,1,4,"andere Konf.",555
1993,7204,"Kantonsschule",72,"Hottingen",7,2,1,"EV-REF",71
1993,7204,"Kantonsschule",72,"Hottingen",7,2,2,"RK",205
1993,7204,"Kantonsschule",72,"Hottingen",7,2,4,"andere Konf.",212
1993,7205,"Merkurplatz",72,"Hottingen",7,1,1,"EV-REF",974
1993,7205,"Merkurplatz",72,"Hottingen",7,1,2,"RK",536
1993,7205,"Merkurplatz",72,"Hottingen",7,1,4,"andere Konf.",408
1993,7205,"Merkurplatz",72,"Hottingen",7,2,1,"EV-REF",55
1993,7205,"Merkurplatz",72,"Hottingen",7,2,2,"RK",168
1993,7205,"Merkurplatz",72,"Hottingen",7,2,4,"andere Konf.",226
1993,7206,"Carmenstrasse",72,"Hottingen",7,1,1,"EV-REF",344
1993,7206,"Carmenstrasse",72,"Hottingen",7,1,2,"RK",259
1993,7206,"Carmenstrasse",72,"Hottingen",7,1,4,"andere Konf.",239
1993,7206,"Carmenstrasse",72,"Hottingen",7,2,1,"EV-REF",32
1993,7206,"Carmenstrasse",72,"Hottingen",7,2,2,"RK",115
1993,7206,"Carmenstrasse",72,"Hottingen",7,2,4,"andere Konf.",127
1993,7207,"Eidmattstrasse",72,"Hottingen",7,1,1,"EV-REF",807
1993,7207,"Eidmattstrasse",72,"Hottingen",7,1,2,"RK",530
1993,7207,"Eidmattstrasse",72,"Hottingen",7,1,4,"andere Konf.",462
1993,7207,"Eidmattstrasse",72,"Hottingen",7,2,1,"EV-REF",57
1993,7207,"Eidmattstrasse",72,"Hottingen",7,2,2,"RK",169
1993,7207,"Eidmattstrasse",72,"Hottingen",7,2,4,"andere Konf.",180
1993,7301,"Degenried",73,"Hirslanden",7,1,1,"EV-REF",511
1993,7301,"Degenried",73,"Hirslanden",7,1,2,"RK",269
1993,7301,"Degenried",73,"Hirslanden",7,1,4,"andere Konf.",282
1993,7301,"Degenried",73,"Hirslanden",7,2,1,"EV-REF",27
1993,7301,"Degenried",73,"Hirslanden",7,2,2,"RK",91
1993,7301,"Degenried",73,"Hirslanden",7,2,4,"andere Konf.",115
1993,7302,"Klus",73,"Hirslanden",7,1,1,"EV-REF",880
1993,7302,"Klus",73,"Hirslanden",7,1,2,"RK",534
1993,7302,"Klus",73,"Hirslanden",7,1,4,"andere Konf.",423
1993,7302,"Klus",73,"Hirslanden",7,2,1,"EV-REF",69
1993,7302,"Klus",73,"Hirslanden",7,2,2,"RK",203
1993,7302,"Klus",73,"Hirslanden",7,2,4,"andere Konf.",130
1993,7303,"Hegibach",73,"Hirslanden",7,1,1,"EV-REF",1336
1993,7303,"Hegibach",73,"Hirslanden",7,1,2,"RK",803
1993,7303,"Hegibach",73,"Hirslanden",7,1,4,"andere Konf.",589
1993,7303,"Hegibach",73,"Hirslanden",7,2,1,"EV-REF",52
1993,7303,"Hegibach",73,"Hirslanden",7,2,2,"RK",255
1993,7303,"Hegibach",73,"Hirslanden",7,2,4,"andere Konf.",266
1993,7401,"Buchzelgstrasse",74,"Witikon",7,1,1,"EV-REF",1249
1993,7401,"Buchzelgstrasse",74,"Witikon",7,1,2,"RK",812
1993,7401,"Buchzelgstrasse",74,"Witikon",7,1,4,"andere Konf.",417
1993,7401,"Buchzelgstrasse",74,"Witikon",7,2,1,"EV-REF",43
1993,7401,"Buchzelgstrasse",74,"Witikon",7,2,2,"RK",122
1993,7401,"Buchzelgstrasse",74,"Witikon",7,2,4,"andere Konf.",165
1993,7402,"Carl Spitteler-Strasse",74,"Witikon",7,1,1,"EV-REF",750
1993,7402,"Carl Spitteler-Strasse",74,"Witikon",7,1,2,"RK",342
1993,7402,"Carl Spitteler-Strasse",74,"Witikon",7,1,4,"andere Konf.",205
1993,7402,"Carl Spitteler-Strasse",74,"Witikon",7,2,1,"EV-REF",21
1993,7402,"Carl Spitteler-Strasse",74,"Witikon",7,2,2,"RK",75
1993,7402,"Carl Spitteler-Strasse",74,"Witikon",7,2,4,"andere Konf.",77
1993,7403,"Eierbrecht",74,"Witikon",7,1,1,"EV-REF",575
1993,7403,"Eierbrecht",74,"Witikon",7,1,2,"RK",248
1993,7403,"Eierbrecht",74,"Witikon",7,1,4,"andere Konf.",260
1993,7403,"Eierbrecht",74,"Witikon",7,2,1,"EV-REF",24
1993,7403,"Eierbrecht",74,"Witikon",7,2,2,"RK",42
1993,7403,"Eierbrecht",74,"Witikon",7,2,4,"andere Konf.",66
1993,7404,"Loorenstrasse",74,"Witikon",7,1,1,"EV-REF",222
1993,7404,"Loorenstrasse",74,"Witikon",7,1,2,"RK",134
1993,7404,"Loorenstrasse",74,"Witikon",7,1,4,"andere Konf.",77
1993,7404,"Loorenstrasse",74,"Witikon",7,2,1,"EV-REF",13
1993,7404,"Loorenstrasse",74,"Witikon",7,2,2,"RK",55
1993,7404,"Loorenstrasse",74,"Witikon",7,2,4,"andere Konf.",70
1993,7405,"Glockenacker",74,"Witikon",7,1,1,"EV-REF",420
1993,7405,"Glockenacker",74,"Witikon",7,1,2,"RK",323
1993,7405,"Glockenacker",74,"Witikon",7,1,4,"andere Konf.",172
1993,7405,"Glockenacker",74,"Witikon",7,2,1,"EV-REF",20
1993,7405,"Glockenacker",74,"Witikon",7,2,2,"RK",58
1993,7405,"Glockenacker",74,"Witikon",7,2,4,"andere Konf.",74
1993,7406,"Kienastenwies",74,"Witikon",7,1,1,"EV-REF",706
1993,7406,"Kienastenwies",74,"Witikon",7,1,2,"RK",378
1993,7406,"Kienastenwies",74,"Witikon",7,1,4,"andere Konf.",180
